Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-07 20:00:00+01:00,7.105427357601002e-15,-21.488981466375378,-30.949489462588307,-22.44075201970329,-42.48868766549291,49.040511265587234
2022,sc01,01-07 21:00:00+01:00,7.105427357601002e-15,-79.09977796305083,-30.949489462588307,-22.44075201970329,-42.48868766549291,55.18464933558723
2022,sc01,01-07 22:00:00+01:00,7.105427357601002e-15,-138.39619722647063,-30.949489462588307,-22.44075201970329,-42.48868766549291,45.90258865558723
2022,sc01,01-07 23:00:00+01:00,7.105427357601002e-15,-186.63099136369414,-30.949489462588307,-22.44075201970329,-42.48868766549291,41.52661893558723
2022,sc01,01-08 00:00:00+01:00,7.105427357601002e-15,-219.66003687318147,-30.949489462588307,-22.64210776470329,-42.48868766549291,44.51637101558723
2022,sc01,01-08 01:00:00+01:00,7.105427357601002e-15,-227.88470675449884,-30.949489462588307,-22.64210776470329,-42.48868766549291,39.096622205587245
2022,sc01,01-08 02:00:00+01:00,7.105427357601002e-15,-222.18532514990852,-30.949489462588307,-22.64210776470329,-42.48868766549291,26.577858565587228
2022,sc01,01-08 03:00:00+01:00,7.105427357601002e-15,-225.46178512531822,-30.949489462588307,-22.64210776470329,-42.48868766549291,23.034936505587233
2022,sc01,01-08 04:00:00+01:00,7.105427357601002e-15,-202.76530350318143,-30.949489462588307,-22.64210776470329,-42.48868766549291,27.621637645587235
2022,sc01,01-08 05:00:00+01:00,7.105427357601002e-15,-141.41226836794021,-30.949489462588307,-22.64210776470329,-42.48868766549291,34.79309141558725
2022,sc01,01-08 06:00:00+01:00,7.105427357601002e-15,-45.880265960713814,-30.949489462588307,-22.64210776470329,-42.48868766549291,23.489326135587227
2022,sc01,01-08 07:00:00+01:00,7.105427357601002e-15,47.423390949320094,-30.949489462588307,-22.64210776470329,-42.48868766549291,-0.9588116944127734
2022,sc01,01-08 08:00:00+01:00,7.105427357601002e-15,95.6677327015272,-30.949489462588307,-22.64210776470329,-42.48868766549291,-18.46598325441277
