Period,Scenario,LoadLevel,P_Coal_Hardcoal,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2022,sc01,01-07 13:00:00+01:00,0.040778355659,0.3354278271421012,0.0,0.005858376706,0.15105650299899998,0.07399636384
2022,sc01,01-07 14:00:00+01:00,0.040778355659,0.3139277175021761,0.0,0.005858376706,0.15162109000500001,0.06982454018999999
2022,sc01,01-07 15:00:00+01:00,0.040778355659,0.31210340230527966,0.0,0.005858376706,0.143344668731,0.06182662412
2022,sc01,01-07 16:00:00+01:00,0.040778355659,0.3618683718370029,0.0,0.005858376706,0.123603980666,0.05263675844
2022,sc01,01-07 17:00:00+01:00,0.040778355659,0.4402799721013263,0.0,0.005858376706,0.092781849783,0.05025285921
2022,sc01,01-07 18:00:00+01:00,0.040778355659,0.5180777033682923,0.0,0.005858376706,0.050672583714000005,0.05360151324
2022,sc01,01-07 19:00:00+01:00,0.040778355659,0.5243672323466961,0.0,0.005858376706,0.010392642010000001,0.07701575002
2022,sc01,01-07 20:00:00+01:00,0.040778355659,0.47882445573404026,0.0,0.005858376706,0.0,0.09273499716000001
2022,sc01,01-07 21:00:00+01:00,0.040778355659,0.4212136592373648,0.0,0.005858376706,0.0,0.09887913523
2022,sc01,01-07 22:00:00+01:00,0.040778355659,0.36191723997394504,0.0,0.005858376706,0.0,0.08959707455
2022,sc01,01-07 23:00:00+01:00,0.040778355659,0.3136824458367215,0.0,0.005858376706,0.0,0.08522110483
2022,sc01,01-08 00:00:00+01:00,0.040778355659,0.2806534003272342,0.0,0.005657020961,0.0,0.08821085691000001
2022,sc01,01-08 01:00:00+01:00,0.040778355659,0.2724287304459168,0.0,0.005657020961,0.0,0.08279110810000001
2022,sc01,01-08 02:00:00+01:00,0.040778355659,0.27812811205050714,0.0,0.005657020961,0.0,0.07027234446
2022,sc01,01-08 03:00:00+01:00,0.040778355659,0.27485165207509743,0.0,0.005657020961,0.0,0.0667294224
2022,sc01,01-08 04:00:00+01:00,0.040778355659,0.2975481336972342,0.0,0.005657020961,0.0,0.07131612354000001
2022,sc01,01-08 05:00:00+01:00,0.040778355659,0.3589011688324754,0.0,0.005657020961,0.0,0.07848757731000001
2022,sc01,01-08 06:00:00+01:00,0.040778355659,0.45443317123970184,0.0,0.005657020961,0.0,0.06718381203
2022,sc01,01-08 07:00:00+01:00,0.040778355659,0.5477368281497358,0.0,0.005657020961,0.0,0.0427356742
2022,sc01,01-08 08:00:00+01:00,0.040778355659,0.5959811699019428,0.0,0.005657020961,0.0,0.02522850264
2022,sc01,01-08 09:00:00+01:00,0.040778355659,0.5340163522924918,0.0,0.005657020961,0.033843160152,0.01960460776
2022,sc01,01-08 10:00:00+01:00,0.040778355659,0.4547042615564012,0.0,0.005657020961,0.07895894698099999,0.01745448871
2022,sc01,01-08 11:00:00+01:00,0.040778355659,0.43103797252830717,0.0,0.005657020961,0.114707037609,0.01628888052
2022,sc01,01-08 12:00:00+01:00,0.040778355659,0.4300057398212967,0.0,0.005657020961,0.13855550856499999,0.012923763100000001
2022,sc01,01-08 13:00:00+01:00,0.040778355659,0.3990437474180039,0.0,0.005657020961,0.15150750070900001,0.0101677912
