Region,Technology,Type,Year,Value
LS,HLI_Gas_Boiler,Fixed Costs,2025,6.825
FKK,HLI_Gas_Boiler,Fixed Costs,2025,6.825
ZS,HLI_Gas_Boiler,Fixed Costs,2025,6.825
MTKK,HLI_Gas_Boiler,Fixed Costs,2025,6.825
World,HLI_Geothermal,Fixed Costs,2025,165.2
Dakar,HLI_Geothermal,Fixed Costs,2025,165.2
Diourbel,HLI_Geothermal,Fixed Costs,2025,165.2
Thies,HLI_Geothermal,Fixed Costs,2025,165.2
LS,HLI_Geothermal,Fixed Costs,2025,165.2
FKK,HLI_Geothermal,Fixed Costs,2025,165.2
ZS,HLI_Geothermal,Fixed Costs,2025,165.2
MTKK,HLI_Geothermal,Fixed Costs,2025,165.2
World,HLI_H2_Boiler,Fixed Costs,2025,21.15
Dakar,HLI_H2_Boiler,Fixed Costs,2025,21.15
Diourbel,HLI_H2_Boiler,Fixed Costs,2025,21.15
Thies,HLI_H2_Boiler,Fixed Costs,2025,21.15
LS,HLI_H2_Boiler,Fixed Costs,2025,21.15
FKK,HLI_H2_Boiler,Fixed Costs,2025,21.15
ZS,HLI_H2_Boiler,Fixed Costs,2025,21.15
MTKK,HLI_H2_Boiler,Fixed Costs,2025,21.15
World,HLI_Hardcoal,Fixed Costs,2025,56.0
Dakar,HLI_Hardcoal,Fixed Costs,2025,56.0
Diourbel,HLI_Hardcoal,Fixed Costs,2025,56.0
Thies,HLI_Hardcoal,Fixed Costs,2025,56.0
LS,HLI_Hardcoal,Fixed Costs,2025,56.0
FKK,HLI_Hardcoal,Fixed Costs,2025,56.0
ZS,HLI_Hardcoal,Fixed Costs,2025,56.0
MTKK,HLI_Hardcoal,Fixed Costs,2025,56.0
World,HLI_Lignite,Fixed Costs,2025,70.0
Dakar,HLI_Lignite,Fixed Costs,2025,70.0
Diourbel,HLI_Lignite,Fixed Costs,2025,70.0
Thies,HLI_Lignite,Fixed Costs,2025,70.0
LS,HLI_Lignite,Fixed Costs,2025,70.0
FKK,HLI_Lignite,Fixed Costs,2025,70.0
ZS,HLI_Lignite,Fixed Costs,2025,70.0
MTKK,HLI_Lignite,Fixed Costs,2025,70.0
World,HLI_Solar_Thermal,Fixed Costs,2025,27.055
Dakar,HLI_Solar_Thermal,Fixed Costs,2025,27.055
Diourbel,HLI_Solar_Thermal,Fixed Costs,2025,27.055
Thies,HLI_Solar_Thermal,Fixed Costs,2025,27.055
LS,HLI_Solar_Thermal,Fixed Costs,2025,27.055
FKK,HLI_Solar_Thermal,Fixed Costs,2025,27.055
ZS,HLI_Solar_Thermal,Fixed Costs,2025,27.055
MTKK,HLI_Solar_Thermal,Fixed Costs,2025,27.055
World,HLR_Biomass,Fixed Costs,2025,87.325
Dakar,HLR_Biomass,Fixed Costs,2025,87.325
Diourbel,HLR_Biomass,Fixed Costs,2025,87.325
Thies,HLR_Biomass,Fixed Costs,2025,87.325
LS,HLR_Biomass,Fixed Costs,2025,87.325
FKK,HLR_Biomass,Fixed Costs,2025,87.325
ZS,HLR_Biomass,Fixed Costs,2025,87.325
MTKK,HLR_Biomass,Fixed Costs,2025,87.325
World,HLR_Direct_Electric,Fixed Costs,2025,28.0
Dakar,HLR_Direct_Electric,Fixed Costs,2025,28.0
Diourbel,HLR_Direct_Electric,Fixed Costs,2025,28.0
Thies,HLR_Direct_Electric,Fixed Costs,2025,28.0
LS,HLR_Direct_Electric,Fixed Costs,2025,28.0
FKK,HLR_Direct_Electric,Fixed Costs,2025,28.0
ZS,HLR_Direct_Electric,Fixed Costs,2025,28.0
MTKK,HLR_Direct_Electric,Fixed Costs,2025,28.0
World,HLR_Gas_Boiler,Fixed Costs,2025,6.825
Dakar,HLR_Gas_Boiler,Fixed Costs,2025,6.825
Diourbel,HLR_Gas_Boiler,Fixed Costs,2025,6.825
Thies,HLR_Gas_Boiler,Fixed Costs,2025,6.825
LS,HLR_Gas_Boiler,Fixed Costs,2025,6.825
FKK,HLR_Gas_Boiler,Fixed Costs,2025,6.825
ZS,HLR_Gas_Boiler,Fixed Costs,2025,6.825
MTKK,HLR_Gas_Boiler,Fixed Costs,2025,6.825
World,HLR_Geothermal,Fixed Costs,2025,165.2
Dakar,HLR_Geothermal,Fixed Costs,2025,165.2
Diourbel,HLR_Geothermal,Fixed Costs,2025,165.2
Thies,HLR_Geothermal,Fixed Costs,2025,165.2
LS,HLR_Geothermal,Fixed Costs,2025,165.2
FKK,HLR_Geothermal,Fixed Costs,2025,165.2
ZS,HLR_Geothermal,Fixed Costs,2025,165.2
MTKK,HLR_Geothermal,Fixed Costs,2025,165.2
World,HLR_H2_Boiler,Fixed Costs,2025,21.15
Dakar,HLR_H2_Boiler,Fixed Costs,2025,21.15
Diourbel,HLR_H2_Boiler,Fixed Costs,2025,21.15
Thies,HLR_H2_Boiler,Fixed Costs,2025,21.15
LS,HLR_H2_Boiler,Fixed Costs,2025,21.15
FKK,HLR_H2_Boiler,Fixed Costs,2025,21.15
ZS,HLR_H2_Boiler,Fixed Costs,2025,21.15
MTKK,HLR_H2_Boiler,Fixed Costs,2025,21.15
World,HLR_Hardcoal,Fixed Costs,2025,56.0
Dakar,HLR_Hardcoal,Fixed Costs,2025,56.0
Diourbel,HLR_Hardcoal,Fixed Costs,2025,56.0
Thies,HLR_Hardcoal,Fixed Costs,2025,56.0
LS,HLR_Hardcoal,Fixed Costs,2025,56.0
FKK,HLR_Hardcoal,Fixed Costs,2025,56.0
ZS,HLR_Hardcoal,Fixed Costs,2025,56.0
MTKK,HLR_Hardcoal,Fixed Costs,2025,56.0
World,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
Dakar,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
Diourbel,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
Thies,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
LS,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
FKK,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
ZS,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
MTKK,HLR_Heatpump_Aerial,Fixed Costs,2025,26.425
World,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
Dakar,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
Diourbel,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
Thies,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
LS,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
FKK,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
ZS,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
MTKK,HLR_Heatpump_Ground,Fixed Costs,2025,24.0
World,HLR_Lignite,Fixed Costs,2025,70.0
Dakar,HLR_Lignite,Fixed Costs,2025,70.0
Diourbel,HLR_Lignite,Fixed Costs,2025,70.0
Thies,HLR_Lignite,Fixed Costs,2025,70.0
LS,HLR_Lignite,Fixed Costs,2025,70.0
FKK,HLR_Lignite,Fixed Costs,2025,70.0
ZS,HLR_Lignite,Fixed Costs,2025,70.0
MTKK,HLR_Lignite,Fixed Costs,2025,70.0
World,HLR_Oil_Boiler,Fixed Costs,2025,17.325
Dakar,HLR_Oil_Boiler,Fixed Costs,2025,17.325
Diourbel,HLR_Oil_Boiler,Fixed Costs,2025,17.325
Thies,HLR_Oil_Boiler,Fixed Costs,2025,17.325
LS,HLR_Oil_Boiler,Fixed Costs,2025,17.325
FKK,HLR_Oil_Boiler,Fixed Costs,2025,17.325
ZS,HLR_Oil_Boiler,Fixed Costs,2025,17.325
MTKK,HLR_Oil_Boiler,Fixed Costs,2025,17.325
World,HLR_Solar_Thermal,Fixed Costs,2025,27.055
Dakar,HLR_Solar_Thermal,Fixed Costs,2025,27.055
Diourbel,HLR_Solar_Thermal,Fixed Costs,2025,27.055
Thies,HLR_Solar_Thermal,Fixed Costs,2025,27.055
LS,HLR_Solar_Thermal,Fixed Costs,2025,27.055
FKK,HLR_Solar_Thermal,Fixed Costs,2025,27.055
ZS,HLR_Solar_Thermal,Fixed Costs,2025,27.055
MTKK,HLR_Solar_Thermal,Fixed Costs,2025,27.055
World,HMI_H2,Fixed Costs,2025,4.795
Dakar,HMI_H2,Fixed Costs,2025,4.795
Diourbel,HMI_H2,Fixed Costs,2025,4.795
Thies,HMI_H2,Fixed Costs,2025,4.795
LS,HMI_H2,Fixed Costs,2025,4.795
FKK,HMI_H2,Fixed Costs,2025,4.795
ZS,HMI_H2,Fixed Costs,2025,4.795
MTKK,HMI_H2,Fixed Costs,2025,4.795
World,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
Dakar,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
Diourbel,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
Thies,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
LS,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
FKK,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
ZS,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
MTKK,HMI_Gas_CCS,Fixed Costs,2025,12.48212644
World,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
Dakar,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
Diourbel,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
Thies,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
LS,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
FKK,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
ZS,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
MTKK,HMI_HardCoal_CCS,Fixed Costs,2025,8.74
World,HMI_Steam_Electric,Fixed Costs,2025,3.605
Dakar,HMI_Steam_Electric,Fixed Costs,2025,3.605
Diourbel,HMI_Steam_Electric,Fixed Costs,2025,3.605
Thies,HMI_Steam_Electric,Fixed Costs,2025,3.605
LS,HMI_Steam_Electric,Fixed Costs,2025,3.605
FKK,HMI_Steam_Electric,Fixed Costs,2025,3.605
ZS,HMI_Steam_Electric,Fixed Costs,2025,3.605
MTKK,HMI_Steam_Electric,Fixed Costs,2025,3.605
World,P_Biomass_CCS,Fixed Costs,2025,75.3
Dakar,P_Biomass_CCS,Fixed Costs,2025,75.3
Diourbel,P_Biomass_CCS,Fixed Costs,2025,75.3
Thies,P_Biomass_CCS,Fixed Costs,2025,75.3
LS,P_Biomass_CCS,Fixed Costs,2025,75.3
FKK,P_Biomass_CCS,Fixed Costs,2025,75.3
ZS,P_Biomass_CCS,Fixed Costs,2025,75.3
MTKK,P_Biomass_CCS,Fixed Costs,2025,75.3
World,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
Dakar,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
Diourbel,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
Thies,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
LS,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
FKK,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
ZS,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
MTKK,P_Coal_Hardcoal_CCS,Fixed Costs,2025,78.03571429
World,P_Coal_Lignite,Fixed Costs,2025,44.5
Dakar,P_Coal_Lignite,Fixed Costs,2025,44.5
Diourbel,P_Coal_Lignite,Fixed Costs,2025,44.5
Thies,P_Coal_Lignite,Fixed Costs,2025,44.5
LS,P_Coal_Lignite,Fixed Costs,2025,44.5
FKK,P_Coal_Lignite,Fixed Costs,2025,44.5
ZS,P_Coal_Lignite,Fixed Costs,2025,44.5
MTKK,P_Coal_Lignite,Fixed Costs,2025,44.5
World,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
Dakar,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
Diourbel,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
Thies,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
LS,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
FKK,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
ZS,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
MTKK,P_Coal_Lignite_CCS,Fixed Costs,2025,87.5
World,P_Gas_CCGT,Fixed Costs,2025,21.5
Dakar,P_Gas_CCGT,Fixed Costs,2025,21.5
Diourbel,P_Gas_CCGT,Fixed Costs,2025,21.5
Thies,P_Gas_CCGT,Fixed Costs,2025,21.5
LS,P_Gas_CCGT,Fixed Costs,2025,21.5
FKK,P_Gas_CCGT,Fixed Costs,2025,21.5
ZS,P_Gas_CCGT,Fixed Costs,2025,21.5
MTKK,P_Gas_CCGT,Fixed Costs,2025,21.5
World,P_Gas_CCS,Fixed Costs,2025,37.5
Dakar,P_Gas_CCS,Fixed Costs,2025,37.5
Diourbel,P_Gas_CCS,Fixed Costs,2025,37.5
Thies,P_Gas_CCS,Fixed Costs,2025,37.5
LS,P_Gas_CCS,Fixed Costs,2025,37.5
FKK,P_Gas_CCS,Fixed Costs,2025,37.5
ZS,P_Gas_CCS,Fixed Costs,2025,37.5
MTKK,P_Gas_CCS,Fixed Costs,2025,37.5
World,P_Nuclear,Fixed Costs,2025,117.5
Dakar,P_Nuclear,Fixed Costs,2025,117.5
Diourbel,P_Nuclear,Fixed Costs,2025,117.5
Thies,P_Nuclear,Fixed Costs,2025,117.5
LS,P_Nuclear,Fixed Costs,2025,117.5
FKK,P_Nuclear,Fixed Costs,2025,117.5
ZS,P_Nuclear,Fixed Costs,2025,117.5
MTKK,P_Nuclear,Fixed Costs,2025,117.5
World,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
Dakar,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
Diourbel,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
Thies,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
LS,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
FKK,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
ZS,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
MTKK,PSNG_Air_Bio,Fixed Costs,2025,0.368932562
World,PSNG_Air_H2,Fixed Costs,2025,0.554915004
Dakar,PSNG_Air_H2,Fixed Costs,2025,0.554915004
Diourbel,PSNG_Air_H2,Fixed Costs,2025,0.554915004
Thies,PSNG_Air_H2,Fixed Costs,2025,0.554915004
LS,PSNG_Air_H2,Fixed Costs,2025,0.554915004
FKK,PSNG_Air_H2,Fixed Costs,2025,0.554915004
ZS,PSNG_Air_H2,Fixed Costs,2025,0.554915004
MTKK,PSNG_Air_H2,Fixed Costs,2025,0.554915004
World,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
Dakar,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
Diourbel,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
Thies,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
LS,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
FKK,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
ZS,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
MTKK,PSNG_Rail_Electric,Fixed Costs,2025,0.290372671
World,PSNG_Road_H2,Fixed Costs,2025,5.646356463
Dakar,PSNG_Road_H2,Fixed Costs,2025,5.646356463
Diourbel,PSNG_Road_H2,Fixed Costs,2025,5.646356463
Thies,PSNG_Road_H2,Fixed Costs,2025,5.646356463
LS,PSNG_Road_H2,Fixed Costs,2025,5.646356463
FKK,PSNG_Road_H2,Fixed Costs,2025,5.646356463
ZS,PSNG_Road_H2,Fixed Costs,2025,5.646356463
MTKK,PSNG_Road_H2,Fixed Costs,2025,5.646356463
World,RES_CSP,Fixed Costs,2025,183.312
Dakar,RES_CSP,Fixed Costs,2025,183.312
Diourbel,RES_CSP,Fixed Costs,2025,183.312
Thies,RES_CSP,Fixed Costs,2025,183.312
LS,RES_CSP,Fixed Costs,2025,183.312
FKK,RES_CSP,Fixed Costs,2025,183.312
ZS,RES_CSP,Fixed Costs,2025,183.312
MTKK,RES_CSP,Fixed Costs,2025,183.312
World,RES_Geothermal,Fixed Costs,2025,80.0
Dakar,RES_Geothermal,Fixed Costs,2025,80.0
Diourbel,RES_Geothermal,Fixed Costs,2025,80.0
Thies,RES_Geothermal,Fixed Costs,2025,80.0
LS,RES_Geothermal,Fixed Costs,2025,80.0
FKK,RES_Geothermal,Fixed Costs,2025,80.0
ZS,RES_Geothermal,Fixed Costs,2025,80.0
MTKK,RES_Geothermal,Fixed Costs,2025,80.0
World,RES_Hydro_Small,Fixed Costs,2025,76.8
Dakar,RES_Hydro_Small,Fixed Costs,2025,76.8
Diourbel,RES_Hydro_Small,Fixed Costs,2025,76.8
Thies,RES_Hydro_Small,Fixed Costs,2025,76.8
LS,RES_Hydro_Small,Fixed Costs,2025,76.8
FKK,RES_Hydro_Small,Fixed Costs,2025,76.8
ZS,RES_Hydro_Small,Fixed Costs,2025,76.8
MTKK,RES_Hydro_Small,Fixed Costs,2025,76.8
World,RES_Ocean,Fixed Costs,2025,36.45
Dakar,RES_Ocean,Fixed Costs,2025,36.45
Diourbel,RES_Ocean,Fixed Costs,2025,36.45
Thies,RES_Ocean,Fixed Costs,2025,36.45
LS,RES_Ocean,Fixed Costs,2025,36.45
FKK,RES_Ocean,Fixed Costs,2025,36.45
ZS,RES_Ocean,Fixed Costs,2025,36.45
MTKK,RES_Ocean,Fixed Costs,2025,36.45
World,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
Dakar,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
Diourbel,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
Thies,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
LS,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
FKK,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
ZS,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
MTKK,RES_PV_Rooftop_Residential,Fixed Costs,2025,7.66
World,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
Dakar,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
Diourbel,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
Thies,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
LS,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
FKK,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
ZS,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
MTKK,RES_PV_Utility_Avg,Fixed Costs,2025,12.635
World,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
Dakar,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
Diourbel,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
Thies,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
LS,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
FKK,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
ZS,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
MTKK,RES_PV_Utility_Inf,Fixed Costs,2025,12.635
World,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
Dakar,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
Diourbel,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
Thies,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
LS,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
FKK,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
ZS,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
MTKK,RES_Wind_Offshore_Deep,Fixed Costs,2025,49.0
World,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
Dakar,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
Diourbel,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
Thies,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
LS,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
FKK,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
ZS,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
MTKK,RES_Wind_Offshore_Shallow,Fixed Costs,2025,30.0
World,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
Dakar,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
Diourbel,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
Thies,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
LS,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
FKK,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
ZS,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
MTKK,RES_Wind_Offshore_Transitional,Fixed Costs,2025,36.5
World,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
Dakar,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
Diourbel,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
Thies,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
LS,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
FKK,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
ZS,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
MTKK,RES_Wind_Onshore_Avg,Fixed Costs,2025,21.2
World,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
Dakar,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
Diourbel,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
Thies,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
LS,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
FKK,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
ZS,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
MTKK,RES_Wind_Onshore_Inf,Fixed Costs,2025,21.2
World,X_Biofuel,Fixed Costs,2025,23.04279034
Dakar,X_Biofuel,Fixed Costs,2025,23.04279034
Diourbel,X_Biofuel,Fixed Costs,2025,23.04279034
Thies,X_Biofuel,Fixed Costs,2025,23.04279034
LS,X_Biofuel,Fixed Costs,2025,23.04279034
FKK,X_Biofuel,Fixed Costs,2025,23.04279034
ZS,X_Biofuel,Fixed Costs,2025,23.04279034
MTKK,X_Biofuel,Fixed Costs,2025,23.04279034
World,X_Electrolysis,Fixed Costs,2025,15.0
Dakar,X_Electrolysis,Fixed Costs,2025,15.0
Diourbel,X_Electrolysis,Fixed Costs,2025,15.0
Thies,X_Electrolysis,Fixed Costs,2025,15.0
LS,X_Electrolysis,Fixed Costs,2025,15.0
FKK,X_Electrolysis,Fixed Costs,2025,15.0
ZS,X_Electrolysis,Fixed Costs,2025,15.0
MTKK,X_Electrolysis,Fixed Costs,2025,15.0
World,X_Methanation,Fixed Costs,2025,18.8
Dakar,X_Methanation,Fixed Costs,2025,18.8
Diourbel,X_Methanation,Fixed Costs,2025,18.8
Thies,X_Methanation,Fixed Costs,2025,18.8
LS,X_Methanation,Fixed Costs,2025,18.8
FKK,X_Methanation,Fixed Costs,2025,18.8
ZS,X_Methanation,Fixed Costs,2025,18.8
MTKK,X_Methanation,Fixed Costs,2025,18.8
World,X_SMR,Fixed Costs,2025,21.809568
Dakar,X_SMR,Fixed Costs,2025,21.809568
Diourbel,X_SMR,Fixed Costs,2025,21.809568
Thies,X_SMR,Fixed Costs,2025,21.809568
LS,X_SMR,Fixed Costs,2025,21.809568
FKK,X_SMR,Fixed Costs,2025,21.809568
ZS,X_SMR,Fixed Costs,2025,21.809568
MTKK,X_SMR,Fixed Costs,2025,21.809568
World,X_SMR_CCS,Fixed Costs,2025,109.5492094
Dakar,X_SMR_CCS,Fixed Costs,2025,109.5492094
Diourbel,X_SMR_CCS,Fixed Costs,2025,109.5492094
Thies,X_SMR_CCS,Fixed Costs,2025,109.5492094
LS,X_SMR_CCS,Fixed Costs,2025,109.5492094
FKK,X_SMR_CCS,Fixed Costs,2025,109.5492094
ZS,X_SMR_CCS,Fixed Costs,2025,109.5492094
MTKK,X_SMR_CCS,Fixed Costs,2025,109.5492094
World,P_Oil,Fixed Costs,2025,6.66
Dakar,P_Oil,Fixed Costs,2025,6.66
Diourbel,P_Oil,Fixed Costs,2025,6.66
Thies,P_Oil,Fixed Costs,2025,6.66
LS,P_Oil,Fixed Costs,2025,6.66
FKK,P_Oil,Fixed Costs,2025,6.66
ZS,P_Oil,Fixed Costs,2025,6.66
MTKK,P_Oil,Fixed Costs,2025,6.66
World,HLI_Oil_Boiler,Fixed Costs,2025,17.325
Dakar,HLI_Oil_Boiler,Fixed Costs,2025,17.325
Diourbel,HLI_Oil_Boiler,Fixed Costs,2025,17.325
Thies,HLI_Oil_Boiler,Fixed Costs,2025,17.325
LS,HLI_Oil_Boiler,Fixed Costs,2025,17.325
FKK,HLI_Oil_Boiler,Fixed Costs,2025,17.325
ZS,HLI_Oil_Boiler,Fixed Costs,2025,17.325
MTKK,HLI_Oil_Boiler,Fixed Costs,2025,17.325
World,HMI_Oil,Fixed Costs,2025,3.71
Dakar,HMI_Oil,Fixed Costs,2025,3.71
Diourbel,HMI_Oil,Fixed Costs,2025,3.71
Thies,HMI_Oil,Fixed Costs,2025,3.71
LS,HMI_Oil,Fixed Costs,2025,3.71
FKK,HMI_Oil,Fixed Costs,2025,3.71
ZS,HMI_Oil,Fixed Costs,2025,3.71
MTKK,HMI_Oil,Fixed Costs,2025,3.71
World,P_Coal_Hardcoal,Fixed Costs,2025,38.5
Dakar,P_Coal_Hardcoal,Fixed Costs,2025,38.5
Diourbel,P_Coal_Hardcoal,Fixed Costs,2025,38.5
Thies,P_Coal_Hardcoal,Fixed Costs,2025,38.5
LS,P_Coal_Hardcoal,Fixed Costs,2025,38.5
FKK,P_Coal_Hardcoal,Fixed Costs,2025,38.5
ZS,P_Coal_Hardcoal,Fixed Costs,2025,38.5
MTKK,P_Coal_Hardcoal,Fixed Costs,2025,38.5
World,HMI_HardCoal,Fixed Costs,2025,4.48
Dakar,HMI_HardCoal,Fixed Costs,2025,4.48
Diourbel,HMI_HardCoal,Fixed Costs,2025,4.48
Thies,HMI_HardCoal,Fixed Costs,2025,4.48
LS,HMI_HardCoal,Fixed Costs,2025,4.48
FKK,HMI_HardCoal,Fixed Costs,2025,4.48
ZS,HMI_HardCoal,Fixed Costs,2025,4.48
MTKK,HMI_HardCoal,Fixed Costs,2025,4.48
World,HMI_Biomass,Fixed Costs,2025,4.48
Dakar,HMI_Biomass,Fixed Costs,2025,4.48
Diourbel,HMI_Biomass,Fixed Costs,2025,4.48
Thies,HMI_Biomass,Fixed Costs,2025,4.48
LS,HMI_Biomass,Fixed Costs,2025,4.48
FKK,HMI_Biomass,Fixed Costs,2025,4.48
ZS,HMI_Biomass,Fixed Costs,2025,4.48
MTKK,HMI_Biomass,Fixed Costs,2025,4.48
World,HMI_Gas,Fixed Costs,2025,2.485
Dakar,HMI_Gas,Fixed Costs,2025,2.485
Diourbel,HMI_Gas,Fixed Costs,2025,2.485
Thies,HMI_Gas,Fixed Costs,2025,2.485
LS,HMI_Gas,Fixed Costs,2025,2.485
FKK,HMI_Gas,Fixed Costs,2025,2.485
ZS,HMI_Gas,Fixed Costs,2025,2.485
MTKK,HMI_Gas,Fixed Costs,2025,2.485
World,RES_Hydro_Large,Fixed Costs,2025,49.5
Dakar,RES_Hydro_Large,Fixed Costs,2025,49.5
Diourbel,RES_Hydro_Large,Fixed Costs,2025,49.5
Thies,RES_Hydro_Large,Fixed Costs,2025,49.5
LS,RES_Hydro_Large,Fixed Costs,2025,49.5
FKK,RES_Hydro_Large,Fixed Costs,2025,49.5
ZS,RES_Hydro_Large,Fixed Costs,2025,49.5
MTKK,RES_Hydro_Large,Fixed Costs,2025,49.5
