Region,Technology,Fuel,Type,Unit,Year,Value
Dakar,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
Diourbel,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
Thies,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
LS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
FKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
ZS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
MTKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,19.381451445198145
Dakar,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
Diourbel,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
Thies,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
LS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
FKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
ZS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
MTKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,16.91434838134226
Dakar,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
Diourbel,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
Thies,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
LS,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
FKK,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
ZS,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
MTKK,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,7.894687571490794
Dakar,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
Diourbel,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
Thies,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
LS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
FKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
ZS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
MTKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,12.059292892767681
Dakar,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
Diourbel,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
Thies,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
LS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
FKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
ZS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
MTKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,10.568477636283276
Dakar,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
Diourbel,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
Thies,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.6544489569416252
LS,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
FKK,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
ZS,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
MTKK,P_Gas_CCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.654448956941625
Dakar,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
Diourbel,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
Thies,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.0694712949306346
LS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
FKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
ZS,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
MTKK,P_Gas_Engines,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.069471294930634
Dakar,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
Diourbel,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
Thies,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
LS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
FKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
ZS,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
MTKK,P_Gas_OCGT,Gas_Natural,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,1.9106322520106391
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,18.181807004861074
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,23.6097755966943
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,14.479261700559077
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,9.530042650566573
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,6.549623517126446
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,4.886928369821508
Dakar,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
Diourbel,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
Thies,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
LS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
FKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
ZS,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
MTKK,P_Coal_Hardcoal,Hardcoal,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,2.812745073922462
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,321.0774703077973
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,231.10904473688473
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,231.05837096893183
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,230.99729143021392
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,231.21835432298028
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,231.40795954773665
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,231.3259474702747
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,8302.229083799995
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,8033.095133757942
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,8302.217231654371
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,7142.058248881391
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,645.6387328403044
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,1263.3616992189104
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,645.7277754449616
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,828.9982125333565
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,944.1669923216191
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,828.9888295847375
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,828.9488119559222
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,829.0936462649761
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,944.3628330597617
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,829.1641383269966
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,3271.8467570724647
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2843.861017377737
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2177.6727627562404
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2400.960234261432
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2401.5975680966003
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2848.976113256844
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2035,2403.894745288116
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2859.6179879579877
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2661.584638591208
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2651.7553456234136
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4103.878806110515
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4198.547070646041
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,4258.687051237987
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2040,2664.9455153885324
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1263.3575013829316
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,2392.3402583619304
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,2735.081306281634
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,2998.244717924281
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1916.674965793866
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,1794.2290190103827
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2045,3344.1719254890554
Dakar,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,563.5244626407178
Diourbel,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,397.7400826476438
Thies,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,415.7252898453296
LS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,559.0958991383642
FKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,546.0100032920332
ZS,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,575.6360016989767
MTKK,RES_PV_Rooftop_Commercial,Area_Rooftop_Commercial,Levelized Costs [Total w/o Emissions],MEUR/PJ,2050,526.7970524770901
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.830706820473952
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7388109204371016
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2022,0.7573932608521051
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,48.57635399850958
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,35.1287528245342
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,48.576353998509575
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,48.57635399465247
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,35.12875282453438
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,35.1287528245342
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,35.128752824534224
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,79.4546076421883
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,57.284238132718386
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,79.45460764218828
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,79.45460763582926
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,57.28423813271868
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,57.284238132718386
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,57.28423813271843
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,70.10226179520141
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,50.57122199099762
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,70.1022617952014
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,70.10226178959941
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,50.57122199099788
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,50.57122199099762
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2025,50.57122199099766
Dakar,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454862
Diourbel,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454862
Thies,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454862
LS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454862
FKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454844
ZS,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.453887957947483
MTKK,P_Gas_CCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,29.458121720454862
Dakar,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.446698376682946
Diourbel,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.446698376682946
Thies,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.446698376682946
LS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.446698376682946
FKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.44669837668292
ZS,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.43979065890955
MTKK,P_Gas_Engines,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,47.446698376682946
Dakar,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718884
Diourbel,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718884
Thies,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718884
LS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718884
FKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718882
ZS,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.090057590928446
MTKK,P_Gas_OCGT,Gas_Bio,Levelized Costs [Total w/o Emissions],MEUR/PJ,2030,41.09602334718884
