,ZS-0,ZS-1,ZS-2,ZS-3,ZS-4,ZS-5,ZS-6,ZS-7,ZS-8,ZS-9,ZS-10,ZS-11,ZS-12,ZS-13,ZS-14,ZS-15
2030-07-19 05:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12757518575165,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 06:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12757518575165,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 07:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12757518575165,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 08:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12757518575165,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 09:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,261.12757518575165,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 10:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,123.8896870511798,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,260.6243694426915
2030-07-19 11:00:00,261.1285533373607,261.12855333736064,260.9610472967965,260.9576244977053,260.96914956395534,260.78161269736074,260.96914956395534,260.96914956395534,260.9610472967965,123.5427464111798,261.4655186039472,260.9576244977053,260.96914956395534,260.9610472967965,261.4608314039472,123.5427464111798
2030-07-19 12:00:00,261.1285533373607,261.12855333736064,260.9610472967965,123.23465714017982,260.9610472967965,123.5427464111798,260.96914956395534,260.9610472967965,260.9610472967965,123.5385704111798,261.4655186039472,260.9576244977053,260.96914956395534,260.9610472967965,261.4608314039472,88.10983049754697
2030-07-19 13:00:00,261.1285533373607,261.12855333736064,260.7801454699472,122.8877165001798,260.9536157899472,123.5385704111798,260.96914956395534,260.7801454699472,260.5624402189472,123.5385704111798,261.4655186039472,260.9576244977053,260.9536157899472,260.9536157899472,261.4608314039472,88.10983049754697
2030-07-19 14:00:00,260.5624402189472,261.12855333736064,122.8835405001798,122.8835405001798,260.9536157899472,122.8835405001798,260.96914956395534,122.8835405001798,123.2304811401798,123.5469224111798,261.4655186039472,260.95645268037134,260.9536157899472,260.7801454699472,261.4608314039472,88.12444649754697
2030-07-19 15:00:00,261.1285533373607,261.12855333736064,260.78161269736074,122.8835405001798,260.9610472967965,122.8877165001798,260.96914956395534,260.78161269736074,260.9610472967965,123.5385704111798,261.4655186039472,260.9576244977053,260.9610472967965,260.9610472967965,261.4608314039472,123.5427464111798
2030-07-19 16:00:00,261.1285533373607,261.12855333736064,260.9610472967965,122.8877165001798,260.96914956395534,123.5427464111798,260.96914956395534,260.9610472967965,260.96914956395534,123.8896870511798,261.4655186039472,260.9576244977053,260.96914956395534,260.9610472967965,261.4608314039472,123.5427464111798
2030-07-19 17:00:00,261.1285533373607,261.12855333736064,260.9610472967965,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,123.8896870511798
2030-07-19 18:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 19:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 20:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
2030-07-19 21:00:00,261.1285533373607,261.12855333736064,260.96914956395534,260.9576244977053,260.96914956395534,260.9576244977053,260.96914956395534,260.96914956395534,260.96914956395534,261.12928695106734,261.4655186039472,260.9576244977053,260.96914956395534,260.96914956395534,261.4608314039472,261.1285533373607
