Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large
2030,sc01,01-18 05:00:00+01:00,0.00039262968,0.0001177503102638739,0.0,0.0
2030,sc01,01-18 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00016575923133218366,0.0
2030,sc01,01-18 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00023239769986612815,0.0
2030,sc01,01-18 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-18 13:00:00+01:00,0.00039262968,0.0001257409858670349,0.0,0.0
2030,sc01,01-18 15:00:00+01:00,0.00039262968,7.037281830626663e-05,0.0,0.0
2030,sc01,01-18 17:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-18 19:00:00+01:00,0.00039262968,0.00018925886990529,0.00027658669913457906,0.0
2030,sc01,01-18 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00014211505648477292,0.0
2030,sc01,01-18 23:00:00+01:00,0.00039262968,0.00010482374456723828,0.0,0.0
2030,sc01,01-19 01:00:00+01:00,0.0003795764468402937,0.0,0.0,0.0
2030,sc01,01-19 03:00:00+01:00,0.00037117195047742886,0.0,0.0,0.0
2030,sc01,01-19 05:00:00+01:00,0.00039262968,9.260734826187203e-05,0.0,0.0
2030,sc01,01-19 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00013529969119857206,0.0
2030,sc01,01-19 09:00:00+01:00,0.00039262968,0.00018925886990529,0.000227257284619844,0.0
2030,sc01,01-19 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-19 13:00:00+01:00,0.00039262968,0.00014030706587309837,0.0,0.0
2030,sc01,01-19 15:00:00+01:00,0.00039262968,6.897260505006385e-05,0.0,0.0
2030,sc01,01-19 17:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-19 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0002525327795876409,0.0
2030,sc01,01-19 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00011116613731985658,0.0
2030,sc01,01-19 23:00:00+01:00,0.00039262968,0.00010483331598820273,0.0,0.0
2030,sc01,01-20 01:00:00+01:00,0.0003801007873144355,0.0,0.0,0.0
2030,sc01,01-20 03:00:00+01:00,0.00036305618049504453,0.0,0.0,0.0
2030,sc01,01-20 05:00:00+01:00,0.00039262968,7.798964320305477e-05,0.0,0.0
2030,sc01,01-20 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00013010180219289962,0.0
2030,sc01,01-20 09:00:00+01:00,0.00039262968,0.00018925886990529,0.00025437253949570435,0.0
2030,sc01,01-20 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-20 13:00:00+01:00,0.00039262968,0.00018362353948905496,0.0,0.0
2030,sc01,01-20 15:00:00+01:00,0.00039262968,0.00011520293236696239,0.0,0.0
2030,sc01,01-20 17:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-20 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0003516053775765368,0.0
2030,sc01,01-20 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00021604215463892816,0.0
2030,sc01,01-20 23:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-21 01:00:00+01:00,0.00039262968,5.7869109241863844e-05,0.0,0.0
2030,sc01,01-21 03:00:00+01:00,0.00039262968,1.3392852314571523e-05,0.0,0.0
2030,sc01,01-21 05:00:00+01:00,0.00039262968,0.00012093972493010698,0.0,0.0
2030,sc01,01-21 07:00:00+01:00,0.00039262968,0.00018925886990529,0.00019176781925167976,0.0
2030,sc01,01-21 09:00:00+01:00,0.00039262968,0.00018925886990529,0.0002610953438500341,0.0
2030,sc01,01-21 11:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
2030,sc01,01-21 13:00:00+01:00,0.00039262968,0.00016163150114463734,0.0,0.0
2030,sc01,01-21 15:00:00+01:00,0.00039262968,0.00012568953680546996,0.0,0.0
2030,sc01,01-21 17:00:00+01:00,0.00039262968,0.00018925886990529,2.282693403822876e-05,0.0
2030,sc01,01-21 19:00:00+01:00,0.00039262968,0.00018925886990529,0.0004141043589611836,0.0
2030,sc01,01-21 21:00:00+01:00,0.00039262968,0.00018925886990529,0.00026821817287369374,0.0
2030,sc01,01-21 23:00:00+01:00,0.00039262968,0.00018925886990529,0.0,0.0
