Period,Scenario,LoadLevel,P_Gas_CCGT,P_Gas_OCGT,P_Oil,RES_Hydro_Large,RES_Hydro_Small,RES_PV_Utility_Opt,RES_Wind_Onshore_Opt
2030,sc01,01-10 01:00:00+01:00,0.31534907665957235,-150.10079616972965,-262.840945488451,-77.21278822483269,-58.47743573290935,-107.60196017416757,82.89458701164072
2030,sc01,01-10 03:00:00+01:00,0.31534907665957235,-187.50610280514633,-262.840945488451,-77.21278822483269,-58.47743573290935,-107.60196017416757,85.60924168664074
2030,sc01,01-10 05:00:00+01:00,0.31534907665957235,-61.24351696553384,-262.840945488451,-77.21278822483269,-58.47743573290935,-107.60196017416757,77.87311298164072
2030,sc01,01-10 07:00:00+01:00,0.31534907665957235,12.083271837207292,-27.88392501614959,-77.21278822483269,-58.47743573290935,-107.60196017416757,76.99053159164073
2030,sc01,01-10 09:00:00+01:00,0.31534907665957235,12.083271837207292,10.218714984387589,-77.21278822483269,-58.47743573290935,-66.57550346966755,92.67945154664075
2030,sc01,01-10 11:00:00+01:00,0.31534907665957235,12.083271837207292,-251.84129305711238,-77.21278822483269,-58.47743573290935,133.82827421483245,75.54717646664072
2030,sc01,01-10 13:00:00+01:00,0.31534907665957235,-22.933989331656306,-262.840945488451,-77.21278822483269,-58.47743573290935,258.42829875483244,30.930615426640728
2030,sc01,01-10 15:00:00+01:00,0.31534907665957235,-74.70315872223019,-262.840945488451,-77.21278822483269,-58.47743573290935,266.43996669883245,-16.81162197335928
2030,sc01,01-10 17:00:00+01:00,0.31534907665957235,12.083271837207292,-160.49269027893612,-77.21278822483269,-58.47743573290935,168.4888431038325,-38.68817041835927
2030,sc01,01-10 19:00:00+01:00,0.31534907665957235,12.083271837207292,130.03944563690425,-77.21278822483269,-58.47743573290935,-26.51355993066754,-30.180977828359282
2030,sc01,01-10 21:00:00+01:00,0.31534907665957235,12.083271837207292,30.543794403211052,-77.21278822483269,-58.47743573290935,-107.60196017416757,5.119092121640733
2030,sc01,01-10 23:00:00+01:00,0.31534907665957235,12.083271837207292,-250.44010525148119,-77.21278822483269,-58.47743573290935,-107.60196017416757,41.13924654164073
2030,sc01,01-11 01:00:00+01:00,0.31534907665957235,-128.65541463441912,-262.840945488451,-77.21278822483269,-58.67083514290935,-107.60196017416757,61.7508678466407
2030,sc01,01-11 03:00:00+01:00,0.31534907665957235,-170.33978579147544,-262.840945488451,-77.21278822483269,-58.67083514290935,-107.60196017416757,68.67769808164071
2030,sc01,01-11 05:00:00+01:00,0.31534907665957235,-44.18983795438987,-262.840945488451,-77.21278822483269,-58.67083514290935,-107.60196017416757,61.489598266640726
2030,sc01,01-11 07:00:00+01:00,0.31534907665957235,12.083271837207292,-2.8708660885029644,-77.21278822483269,-58.67083514290935,-107.60196017416757,52.83902602164075
2030,sc01,01-11 09:00:00+01:00,0.31534907665957235,12.083271837207292,46.91885787726369,-77.21278822483269,-58.67083514290935,-68.24721597666755,58.74308140664071
2030,sc01,01-11 11:00:00+01:00,0.31534907665957235,12.083271837207292,-175.81821895738756,-77.21278822483269,-58.67083514290935,130.5505381638325,3.7299026216407185
2030,sc01,01-11 13:00:00+01:00,0.31534907665957235,12.083271837207292,-219.440384106353,-77.21278822483269,-58.67083514290935,252.96390655483248,-40.66680960335929
2030,sc01,01-11 15:00:00+01:00,0.31534907665957235,-24.14325343678317,-262.840945488451,-77.21278822483269,-58.67083514290935,261.15606283983243,-61.409065704359286
2030,sc01,01-11 17:00:00+01:00,0.31534907665957235,12.083271837207292,-137.16791481437008,-77.21278822483269,-58.67083514290935,164.8749674893325,-58.551031339859286
2030,sc01,01-11 19:00:00+01:00,0.31534907665957235,12.083271837207292,122.61856499082836,-77.21278822483269,-58.67083514290935,-27.22981615966752,-22.087993108359285
2030,sc01,01-11 21:00:00+01:00,0.31534907665957235,12.083271837207292,29.416404959277486,-77.21278822483269,-58.67083514290935,-107.60196017416757,6.4095089816407125
2030,sc01,01-11 23:00:00+01:00,0.31534907665957235,12.083271837207292,-226.3007306194687,-77.21278822483269,-58.67083514290935,-107.60196017416757,17.386017776640713
2030,sc01,01-12 01:00:00+01:00,0.31534907665957235,-106.60032745703688,-262.840945488451,-77.21278822483269,-58.81168613290935,-107.60196017416757,39.96034719664071
2030,sc01,01-12 03:00:00+01:00,0.31534907665957235,-151.7786622766804,-262.840945488451,-77.21278822483269,-58.81168613290935,-107.60196017416757,50.35059253664069
2030,sc01,01-12 05:00:00+01:00,0.31534907665957235,-27.729751354521483,-262.840945488451,-77.21278822483269,-58.81168613290935,-107.60196017416757,45.70509185664072
2030,sc01,01-12 07:00:00+01:00,0.31534907665957235,12.083271837207292,3.3324061367822537,-77.21278822483269,-58.81168613290935,-107.60196017416757,46.95408792164072
2030,sc01,01-12 09:00:00+01:00,0.31534907665957235,12.083271837207292,73.96108064860056,-77.21278822483269,-58.81168613290935,-67.54903669716754,31.934272981640717
2030,sc01,01-12 11:00:00+01:00,0.31534907665957235,12.083271837207292,-147.56752777735184,-77.21278822483269,-58.81168613290935,131.3472612248325,-24.812206468359292
2030,sc01,01-12 13:00:00+01:00,0.31534907665957235,12.083271837207292,-202.04704023690846,-77.21278822483269,-58.81168613290935,254.59568944483243,-59.31572281285929
