,FKK-0,FKK-1,FKK-2,FKK-3,FKK-4,FKK-5,FKK-6,FKK-7,FKK-8,FKK-9,FKK-10,FKK-11,FKK-12,FKK-13,FKK-14,FKK-15
2030-01-02 13:00:00,76.44457402514735,90.32581380976488,88.66397524400081,90.81458985851901,90.52132422926654,74.88049066913409,87.29540230748921,84.36274601496439,84.36274601496439,96.77765765331952,93.16071489253888,81.2345793029379,86.22009500023012,88.76173045375165,91.69438674627648,83.87396996621025
2030-01-02 14:00:00,73.70742815212417,87.78417835624336,86.61111583923342,89.54377213175826,88.46846482449916,74.88049066913409,87.09989188798755,83.18968349795443,82.50539702969867,94.62704303880129,92.08540758527978,80.06151678592796,83.77621475645942,86.70887104898425,89.3482617122566,81.52784493219036
2030-01-02 15:00:00,74.39171462037996,91.10785548777152,88.9572408732533,92.1831627950306,90.22805860001405,74.29395941062911,89.05499608300413,84.55825643446605,84.0694803857119,96.19112639481456,93.16071489253888,79.96376157617713,85.73131895147598,88.37070961474834,90.81458985851901,83.18968349795443
2030-01-02 16:00:00,77.61763654215726,94.13826699004717,91.98765237552897,95.11581908755544,93.16071489253888,77.42212612265561,91.98765237552897,87.5886679367417,87.19764709773838,99.27237060616065,94.5292878290505,83.18968349795443,88.66397524400081,91.49887632677482,94.04051178029634,86.02458458072844
2030-01-02 17:00:00,85.04703248322019,98.1090836101258,95.31132950705708,99.54510764136543,96.87541286307032,84.75376685396769,95.31132950705708,91.10785548777152,90.0325481805124,102.22653304483065,97.90086501335651,89.54377213175826,92.8674492632864,94.236022199798,97.65745454107696,90.42356901951571
2030-01-02 18:00:00,88.2729544049975,100.34474525712722,99.23033586596777,95.11581908755544,99.87454269822577,84.0694803857119,97.97613652486467,94.13826699004717,93.16071489253888,104.31556187720584,100.082761294995,91.30336590727315,95.40908471680793,96.87541286307032,100.20886551557356,93.25847010228973
2030-01-02 19:00:00,105.8229472115636,114.2406483232074,115.22211062910571,105.12986277443024,108.6676238153127,101.86972652924013,110.39495837160985,108.24825396548164,107.9471679194491,115.965050223212,115.62583964537662,104.57559073514304,110.40277878838988,111.68337203612572,113.62772315806971,107.76143302092252
2030-01-02 20:00:00,108.70770345131056,110.86027317002376,116.25245053987943,109.01954257041568,108.9159220480798,107.07128124008167,108.81230152574392,108.80252600476884,108.80057090057385,115.14097380501252,111.89256818499253,107.47892046474261,112.62964246651376,110.52497280057842,111.5504249508646,109.16617538504192
2030-01-02 21:00:00,109.2825040846454,113.06660825409995,115.05006145994425,113.63261091855723,113.52508018783134,107.5453940073732,113.4155943529104,113.40581883193532,113.40386372774032,118.60444088648435,115.03539817848161,107.03413426037636,113.12721648414546,112.96885304434912,112.79680387518766,113.13894710931558
2030-01-02 22:00:00,108.82891991140156,114.00799092400044,114.00212561141538,114.57790379684774,114.47037306612184,108.17004979768097,114.3599096791034,114.35013415812833,114.3481790539333,114.49383431646204,114.09108285228864,108.06838437954012,114.06859915404594,113.90925816215208,113.73525388879563,114.08032977921604
2030-01-02 23:00:00,107.98724755544694,110.85343030534122,110.84854254485369,111.4077023446284,111.30310427019502,107.33326520221388,111.1955735394691,111.18677557059152,111.183842914299,111.3265655205352,113.31001872637952,107.23257733617056,110.9120834311917,110.7576301997854,110.58851368691649,110.92479160845932
2030-01-03 00:00:00,104.82779917630018,104.23540260521015,104.23051484472263,104.7574154252796,109.54448804677764,104.19336786501732,104.5579947973879,104.54821927641282,104.5462641722178,109.73706580998676,109.68623310091633,104.09561265526648,104.29112307476817,104.1454678122394,103.98710437244308,109.17204069762695
