Region,Unit,Scenario,Year,Variable,Value,Model
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,103.99996717540989,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,90.13810487994913,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,49.6466793027086,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|Gas Engines,78.90425939168706,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,68.38849146869431,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,59.76376482922668,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,94.98783125178346,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,82.3275870799415,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.63349142382874,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,89.13454394487955,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,77.25473808092917,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,76.35698876188978,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,122.34527685711046,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,106.03737326980233,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,12.140251619451677,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.58902184973951,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,16.981952268757485,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.030593350366407,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719573875121345,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428430691268286,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,15.577045394040292,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,25.14076564029234,GENeSYS-MOD 4.0
MTKK,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,21.79346355361458,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,172.07230417141847,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,283.6634204729689,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,249.89825134655644,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,171.9203298409275,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|Gas Engines,283.41286819830304,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,249.6775267236564,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,172.07230417141847,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,283.6634204729689,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,249.89825134655644,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,122.50922574383259,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,199.86073668798295,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,172.61190900267323,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,87.06362501554698,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|Gas Engines,142.0284407779218,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,122.66583524917984,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,364.17928720543586,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,594.1645210754482,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,513.1469956076596,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,81.42075460638262,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,129.4168919176509,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,112.16610632190299,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,87.27302461243278,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,65.4664802462455,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,104.05368652867051,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,90.18466165277219,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,53.71024683952105,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,85.36428983379119,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,73.98718451818198,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,49.6466793027086,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|Gas Engines,78.90425939168706,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,68.38849146869431,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,51.18159358980766,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,81.34437954001825,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,70.50326226378778,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.54698078593714,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,88.9959051021101,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,77.13458441720284,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,59.61474220808687,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,95.51475353478158,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,82.78425305851249,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,12.304537073592126,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.854406044929274,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,17.211951904574814,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.030645481083766,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719658086280171,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428503674272598,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,13.157287506544249,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,21.23192597528933,GENeSYS-MOD 4.0
Thies,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,18.40580251081523,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,0.036000000000000004,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,172.1452788348927,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,283.7837300533262,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,250.00423835781407,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,171.91816836232712,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|Gas Engines,283.4093046795284,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,249.6743874333076,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,172.1452788348927,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,283.7837300533262,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,250.00423835781407,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,122.4696395790891,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,199.7961487349972,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,172.55612849780738,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,87.06273010720892,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|Gas Engines,142.02698066431793,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,122.6645742419762,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,364.17928720543443,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,594.164521075446,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,513.1469956076577,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,78.29994753302226,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,124.45560887874362,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,107.86632768844132,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,63.3531952971471,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|Gas Engines,100.69410532807728,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,87.27302461243278,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,199.07268822111755,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,316.45329917268833,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,274.26432593320953,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.11693990359736,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,87.6005711147855,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,75.92529496159406,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,49.6466793027086,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|Gas Engines,78.90425939168706,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,68.38849146869431,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,146.88739489338383,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,233.49206363930853,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,202.36458847526094,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,55.63349142382874,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,89.13454394487955,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,77.25473808092917,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,38.59629524236048,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|Gas Engines,61.831344937208456,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,53.591965609033956,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,113.52982983269793,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,181.91713754512529,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,157.66631919631743,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|CCGT|w/o CCS,12.096984643323424,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|Gas Engines,19.51912904213723,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Biomethane|OCGT|w/o CCS,16.921378502172477,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|CCGT|w/o CCS,6.030581495799783,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|Gas Engines,9.719554725436797,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Fossil|OCGT|w/o CCS,8.428414094875013,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|CCGT|w/o CCS,19.55202057650887,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|Gas Engines,31.5618793975509,GENeSYS-MOD 4.0
ZS,EUR/MWh,ID_2030,2050,Variable Cost|Electricity|Gas|Synthetic methane|OCGT|w/o CCS,27.358428809571436,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,60.319675014885,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Coal|Lignite|w/o CCS,1730.753975451259,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Nuclear,6.0000000012,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Oil|w/o CCS,251.70338541499558,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Solar|PV|Rooftop|Commercial,18622.38031646978,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2022,Variable Cost|Electricity|Solar|PV|Rooftop|Residential,1075.8894644262316,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,79.86036194548461,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Coal|Lignite|w/o CCS,193.4853570366304,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Nuclear,6.902240579618645,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Oil|w/o CCS,356.1412825404251,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Solar|PV|Rooftop|Commercial,2894.8600825795593,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2025,Variable Cost|Electricity|Solar|PV|Rooftop|Residential,7.644801658054734,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,46.99051191939781,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Coal|Lignite|w/o CCS,244.95646225213176,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Nuclear,7.309714358125768,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Oil|w/o CCS,260.56244021894724,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Solar|PV|Rooftop|Commercial,5332.925573916221,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2030,Variable Cost|Electricity|Solar|PV|Rooftop|Residential,6.0450148408311595,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,28.673323339024797,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Coal|Lignite|w/o CCS,551.3023091592801,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Nuclear,7.7296613003931975,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Oil|w/o CCS,172.80683214988372,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Solar|PV|Rooftop|Commercial,8222.979658973105,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2035,Variable Cost|Electricity|Solar|PV|Rooftop|Residential,4.841245610717846,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,17.44381445824034,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Coal|Lignite|w/o CCS,625.5991335467015,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Nuclear,8.170771494133328,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Oil|w/o CCS,107.86921376539752,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Solar|PV|Rooftop|Commercial,10776.742196047227,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2040,Variable Cost|Electricity|Solar|PV|Rooftop|Residential,3.8811012322365968,GENeSYS-MOD 4.0
Dakar,EUR/MWh,ID_2030,2045,Variable Cost|Electricity|Coal|Hard coal|w/o CCS,11.45811192794256,GENeSYS-MOD 4.0
