names,values
EB3_EnergyBalanceEachYear|2040|Hardcoal|Diourbel,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Hardcoal|Thies,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Hardcoal|LS,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Hardcoal|FKK,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Hardcoal|ZS,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Hardcoal|MTKK,1.9964399005702929
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|Dakar,1399.3196230485516
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|Diourbel,1876.3625029308098
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|Thies,412.54931025756815
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|LS,1152.869734855399
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|FKK,763.5159512007335
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|ZS,1082.6490141132895
EB3_EnergyBalanceEachYear|2040|Area_Rooftop_Commercial|MTKK,836.7345037201416
EB3_EnergyBalanceEachYear|2040|Biomass|Dakar,9.750158138727267
EB3_EnergyBalanceEachYear|2040|Biomass|Diourbel,8.535883809200527
EB3_EnergyBalanceEachYear|2040|Biomass|Thies,9.744032380946765
EB3_EnergyBalanceEachYear|2040|Biomass|LS,8.152281464233418
EB3_EnergyBalanceEachYear|2040|Biomass|FKK,8.15228146423342
EB3_EnergyBalanceEachYear|2040|Biomass|ZS,8.15228146423342
EB3_EnergyBalanceEachYear|2040|Biomass|MTKK,8.152281464233418
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|Dakar,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|Diourbel,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|Thies,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|LS,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|FKK,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|ZS,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Residential|MTKK,0.21987007020535582
EB3_EnergyBalanceEachYear|2045|Lignite|Dakar,17.370903935840186
EB3_EnergyBalanceEachYear|2045|Lignite|Diourbel,14.378738262793368
EB3_EnergyBalanceEachYear|2045|Lignite|Thies,17.323012091052146
EB3_EnergyBalanceEachYear|2045|Lignite|LS,39.55644097714526
EB3_EnergyBalanceEachYear|2045|Lignite|FKK,33.84485359433946
EB3_EnergyBalanceEachYear|2045|Lignite|ZS,51.40270472199015
EB3_EnergyBalanceEachYear|2045|Lignite|MTKK,57.89096256431424
EB3_EnergyBalanceEachYear|2045|Oil|Dakar,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|Diourbel,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|Thies,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|LS,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|FKK,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|ZS,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Oil|MTKK,7.08791377816607
EB3_EnergyBalanceEachYear|2045|Hardcoal|Dakar,235.50369956686185
EB3_EnergyBalanceEachYear|2045|Hardcoal|Diourbel,134.80461494272092
EB3_EnergyBalanceEachYear|2045|Hardcoal|Thies,216.7190125413568
EB3_EnergyBalanceEachYear|2045|Hardcoal|LS,195.3169852518514
EB3_EnergyBalanceEachYear|2045|Hardcoal|FKK,171.695065892968
EB3_EnergyBalanceEachYear|2045|Hardcoal|ZS,182.65790979301573
EB3_EnergyBalanceEachYear|2045|Hardcoal|MTKK,170.80388830611054
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|Dakar,159.0266180772681
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|Diourbel,131.67190459833787
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|Thies,158.5887854719564
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|LS,361.8492808087502
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|FKK,309.6333096899342
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|ZS,473.2888236369704
EB3_EnergyBalanceEachYear|2045|Area_Rooftop_Commercial|MTKK,529.4655292364558
EB3_EnergyBalanceEachYear|2045|Biomass|Dakar,11.838138947690663
EB3_EnergyBalanceEachYear|2045|Biomass|Diourbel,8.12212594040716
EB3_EnergyBalanceEachYear|2045|Biomass|Thies,11.89188751940495
EB3_EnergyBalanceEachYear|2045|Biomass|LS,7.440992896411851
EB3_EnergyBalanceEachYear|2045|Biomass|FKK,7.440992896411851
EB3_EnergyBalanceEachYear|2045|Biomass|ZS,6.696964598588457
EB3_EnergyBalanceEachYear|2045|Biomass|MTKK,7.440992896411851
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|Dakar,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|Diourbel,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|Thies,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|LS,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|FKK,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|ZS,0.1771131097076179
EB3_EnergyBalanceEachYear|2050|Area_Rooftop_Residential|MTKK,0.1771131097076179
