Region,Technology,Fuel,Type,Unit,Year,Value
Dakar,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
Diourbel,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
Thies,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
LS,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
FKK,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
ZS,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
MTKK,RES_Ocean,None,Levelized Costs [Generation],MEUR/PJ,2022,0.02890249
Dakar,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Diourbel,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Thies,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
LS,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
FKK,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
ZS,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
MTKK,RES_PV_Utility_Avg,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Dakar,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Diourbel,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Thies,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
LS,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
FKK,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
ZS,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
MTKK,RES_PV_Utility_Inf,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Dakar,RES_PV_Utility_Tracking,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Diourbel,RES_PV_Utility_Tracking,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
Thies,RES_PV_Utility_Tracking,None,Levelized Costs [Generation],MEUR/PJ,2022,0.01
