,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-03-16 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 08:00:00,0.0,0.0,0.0,0.0,1.3620491001797344,0.0,0.0,0.0
2030-03-16 09:00:00,0.0,0.0,0.0,0.0,11.545086714552852,0.0,0.0,0.0
2030-03-16 10:00:00,0.0,0.0,0.0,0.0,23.43207205556299,0.0,0.0,0.0
2030-03-16 11:00:00,0.0,0.0,0.0,0.0,33.206369806025485,0.0,0.0,0.0
2030-03-16 12:00:00,0.0,0.0,0.0,0.0,40.00777690504593,0.0,0.0,0.0
2030-03-16 13:00:00,0.0,0.0,0.0,0.0,43.46975652838271,0.0,0.0,0.0
2030-03-16 14:00:00,0.0,0.0,0.0,0.0,43.68067293684099,0.0,0.0,0.0
2030-03-16 15:00:00,0.0,0.0,0.0,0.0,41.31707220563938,0.0,0.0,0.0
2030-03-16 16:00:00,0.0,0.0,0.0,0.0,36.12436621033251,0.0,0.0,0.0
2030-03-16 17:00:00,0.0,0.0,0.0,0.0,27.866335159439572,0.0,0.0,0.0
2030-03-16 18:00:00,0.0,0.0,0.0,0.0,16.756483756454713,0.0,0.0,0.0
2030-03-16 19:00:00,0.0,0.0,0.0,0.0,4.875610216445333,0.0,0.0,0.0
2030-03-16 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-16 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 08:00:00,0.0,0.0,0.0,0.0,1.5141196660283414,0.0,0.0,0.0
2030-03-17 09:00:00,0.0,0.0,0.0,0.0,12.171513387168277,0.0,0.0,0.0
2030-03-17 10:00:00,0.0,0.0,0.0,0.0,23.843301424622624,0.0,0.0,0.0
2030-03-17 11:00:00,0.0,0.0,0.0,0.0,33.246406054175935,0.0,0.0,0.0
2030-03-17 12:00:00,0.0,0.0,0.0,0.0,39.617741259715224,0.0,0.0,0.0
2030-03-17 13:00:00,0.0,0.0,0.0,0.0,43.14905162565435,0.0,0.0,0.0
2030-03-17 14:00:00,0.0,0.0,0.0,0.0,43.36607324912092,0.0,0.0,0.0
2030-03-17 15:00:00,0.0,0.0,0.0,0.0,40.99350239619193,0.0,0.0,0.0
2030-03-17 16:00:00,0.0,0.0,0.0,0.0,35.840714101171244,0.0,0.0,0.0
2030-03-17 17:00:00,0.0,0.0,0.0,0.0,27.730222453316003,0.0,0.0,0.0
2030-03-17 18:00:00,0.0,0.0,0.0,0.0,16.70396046660445,0.0,0.0,0.0
2030-03-17 19:00:00,0.0,0.0,0.0,0.0,4.865072628512991,0.0,0.0,0.0
2030-03-17 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 08:00:00,0.0,0.0,0.0,0.0,1.5437566320880516,0.0,0.0,0.0
2030-03-18 09:00:00,0.0,0.0,0.0,0.0,12.023914710198458,0.0,0.0,0.0
2030-03-18 10:00:00,0.0,0.0,0.0,0.0,23.683788687296804,0.0,0.0,0.0
2030-03-18 11:00:00,0.0,0.0,0.0,0.0,32.86675651895103,0.0,0.0,0.0
2030-03-18 12:00:00,0.0,0.0,0.0,0.0,39.570071846306284,0.0,0.0,0.0
2030-03-18 13:00:00,0.0,0.0,0.0,0.0,42.94526784702778,0.0,0.0,0.0
2030-03-18 14:00:00,0.0,0.0,0.0,0.0,43.07094834109832,0.0,0.0,0.0
2030-03-18 15:00:00,0.0,0.0,0.0,0.0,40.60480370733011,0.0,0.0,0.0
2030-03-18 16:00:00,0.0,0.0,0.0,0.0,35.25789328461834,0.0,0.0,0.0
2030-03-18 17:00:00,0.0,0.0,0.0,0.0,27.098164757149235,0.0,0.0,0.0
2030-03-18 18:00:00,0.0,0.0,0.0,0.0,16.24489703432444,0.0,0.0,0.0
2030-03-18 19:00:00,0.0,0.0,0.0,0.0,4.776161730333859,0.0,0.0,0.0
2030-03-18 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-18 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 08:00:00,0.0,0.0,0.0,0.0,1.6471567136741547,0.0,0.0,0.0
2030-03-19 09:00:00,0.0,0.0,0.0,0.0,12.547889684141687,0.0,0.0,0.0
2030-03-19 10:00:00,0.0,0.0,0.0,0.0,24.237650895013136,0.0,0.0,0.0
2030-03-19 11:00:00,0.0,0.0,0.0,0.0,33.739565169409516,0.0,0.0,0.0
2030-03-19 12:00:00,0.0,0.0,0.0,0.0,40.052792163494416,0.0,0.0,0.0
2030-03-19 13:00:00,0.0,0.0,0.0,0.0,43.458408863378075,0.0,0.0,0.0
2030-03-19 14:00:00,0.0,0.0,0.0,0.0,43.552858581214146,0.0,0.0,0.0
2030-03-19 15:00:00,0.0,0.0,0.0,0.0,41.16529800945136,0.0,0.0,0.0
2030-03-19 16:00:00,0.0,0.0,0.0,0.0,36.04889073676711,0.0,0.0,0.0
2030-03-19 17:00:00,0.0,0.0,0.0,0.0,27.827174848286,0.0,0.0,0.0
2030-03-19 18:00:00,0.0,0.0,0.0,0.0,16.581889096400726,0.0,0.0,0.0
2030-03-19 19:00:00,0.0,0.0,0.0,0.0,4.798554104690085,0.0,0.0,0.0
2030-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-03-20 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
