,Dakar,Diourbel,Thies,LS,FKK,ZS,MTKK
5763,251.90283904134932,252.14368193081057,251.9160769098105,252.30010430681062,252.26571252224167,252.33996946272214,251.60004902982516
5764,251.9028390413493,252.14360242276902,251.91599740176895,252.30002479876907,252.26423136245413,252.33974979259347,251.6000490298251
5765,251.90266189529902,252.1431074320744,251.9155024110744,252.29952980807445,252.26278519794727,252.3394766621913,251.6000490298251
5766,251.90248633963594,252.14136294668432,251.91375792568437,252.29778532268438,252.26271782030784,252.33944392910573,251.6000490298251
5767,251.89903986399602,252.14104745009567,251.91344242909565,252.29746982609564,252.26233094770305,252.33917927973079,251.6000490298251
5768,251.89511650647404,252.14050329743586,251.91289827643584,252.2969256734359,252.26226523407612,252.33652682374526,251.6000490298251
5769,251.89508805936276,252.14041751805755,251.91281249705753,252.2968398940575,252.26208810198622,252.3353608462487,251.60001616266447
5770,251.89423648074867,252.13803428880283,251.91042926780287,252.2944566648029,252.26204538679792,252.3345503606748,251.60000195476826
5771,251.89403824747583,252.13627796778002,251.9086729467801,252.2927003437801,252.26163385174203,252.33368052249307,251.59999322815034
5772,251.89388377903535,252.1361950364297,251.90859001542978,252.29261741242976,252.26129915027695,252.3335541762259,251.59999322815034
5773,251.89386967389532,252.13314351416767,251.90553849316763,252.2895658901677,252.26120187881833,252.3335365642645,251.59999322815034
5774,251.89331946361526,252.13273586531787,251.90513084431788,252.28915824131792,252.26116903356223,252.33259449424207,251.59999322815034
5775,251.8933131941414,252.13173337953157,251.90412835853152,252.2881557555316,252.26116491052488,252.33133073897483,251.59999322815028
5776,251.89318088726287,252.13163003170303,251.90402501070298,252.28805240770305,252.26071478331798,252.33133073897483,251.59994858681043
5777,251.8931176326608,252.1315619943365,251.90395697333648,252.28798437033646,252.2606577261585,252.3312470446263,251.59988162480067
5778,251.89280098016474,252.1313444707979,251.90373944979785,252.2877668467979,252.25902981037376,252.3300656034905,251.59977930320713
5779,251.89242697097353,252.130932935742,251.90332791474196,252.287355311742,252.25816741324877,252.32982172168832,251.59977930320713
5780,251.89027347784523,252.13076729573237,251.90316227473235,252.28718967173234,252.25772651412896,252.32973868574993,251.59977930320713
5781,251.89009007441854,252.1304681175622,251.90286309656216,252.28689049356225,252.25569133174943,252.32973199471283,251.59977930320713
5782,251.88532628234023,252.12832889437374,251.90072387337375,252.28475127037376,252.25498460627546,252.32973199471283,251.599770021451
5783,251.88515722088482,252.12782798134415,251.90022296034414,252.28425035734418,252.25440592123232,252.32969382226221,251.59976184997106
5784,251.88394586131272,252.12746649724875,251.89986147624882,252.2838888732488,252.25431195732395,252.32969382226221,251.59975819712946
5785,251.88312644971168,252.12745344801522,251.89984842701526,252.2838758240153,252.2539220588604,252.32968491965605,251.59970107946657
5786,251.88280346144094,252.12551198395127,251.8979069629513,252.28193435995132,252.25279865200886,252.32956072168832,251.59966769985746
5787,251.88280346144094,252.12495112386983,251.8973461028698,252.28137349986986,252.25261524858217,252.32951585820058,251.59966769985746
5788,251.88272416882532,252.12413506668778,251.89653004568768,252.28055744268784,252.25183129865127,252.32947768574996,251.5996314692493
5789,251.8827117597276,252.1237050052323,251.89609998423225,252.28012738123232,252.2516804634946,252.32918920017605,251.5996314692493
5790,251.88268127462456,252.1232211428604,251.89561612186048,252.27964351886047,252.25166200036466,252.32892820017605,251.59957236736545
5791,251.8826343999855,252.1221261092259,251.89452108822584,252.27854848522594,252.25139711415852,252.32892820017605,251.59954462207565
5792,251.88192923339005,252.1214867318609,251.8938817108609,252.2779091078609,252.25129519351125,252.32892820017605,251.59954462207565
5793,251.87971216072165,252.12117309783957,251.89356807683953,252.2775954738396,252.2508775606802,252.32892820017605,251.59954427218634
5794,251.87911628838364,252.12103432106937,251.89342930006936,252.2774566970694,252.25027635273943,252.32892820017605,251.59954427218628
5795,251.87843762181333,252.1210037995529,251.8933987785529,252.27742617555293,252.24939587646642,252.32892820017605,251.5995320180111
5796,251.87609680263873,252.1206797078878,251.89307468688776,252.27710208388783,252.24926738189978,252.32892820017605,251.59945377491428
5797,251.8751129713585,252.12017664468019,251.89257162368014,252.27659902068018,252.24467090532096,252.32892820017605,251.59945377491425
5798,251.87455042097216,252.1195754367394,251.8919704157394,252.27599781273943,252.24407684188856,252.32892820017605,251.59934217156462
5799,251.8739720677732,252.1186949604664,251.89108993946638,252.2751173364664,252.24402873224165,252.3288833366883,251.5993284855634
5800,251.87325736946923,252.11856646589976,251.89096144489977,252.27498884189978,252.24402873224165,252.3288833366883,251.59928362207566
5801,251.87308807118256,252.1158391353039,251.88823411430397,252.27226151130395,252.2439062721806,252.3288833366883,251.59928362207566
5802,251.87307199103782,252.1145112464297,251.88690622542978,252.27093362242977,252.24368433799398,252.3288833366883,251.59928362207566
5803,251.87282707118254,252.1144336498564,251.88682862885648,252.2708560258565,252.23991350571993,252.3288833366883,251.59928362207566
5804,251.87181063786338,252.11396998932088,251.88636496832095,252.27039236532096,252.23932269027472,252.3288833366883,251.59923984997107
5805,251.8716024162413,252.11298342199393,251.88537840099386,252.26940579799395,252.23853229950282,252.3288833366883,251.59923984997107
5806,251.86883773305385,252.10938165117534,251.8817766301754,252.2658040271754,252.23843408009762,252.3288833366883,251.59923984997107
5807,251.8650763260272,252.1086217742747,251.88101675327468,252.2650441502747,252.23734422107609,252.3288833366883,251.59923984997107
5808,251.86472814711937,252.1078313835028,251.8802263625028,252.26425375950282,252.2354920912586,252.3288833366883,251.59923984997107
5809,251.8640676071804,252.10773316409762,251.88012814309758,252.2641555400976,252.23420102882483,252.32883847320056,251.59923984997107
5810,251.86356423512598,252.10537984240435,251.87777482140436,252.26180221840434,252.2327791883919,252.32876093801832,251.59923984997107
5811,251.8626189436473,252.10479117525858,251.8771861542585,252.26121355125855,252.23229015830864,252.32866720017606,251.59923875858792
5812,251.86243554022062,252.1022900490356,251.87468502803551,252.25871242503564,252.23195708110595,252.32866720017606,251.59923875858792
5813,251.8623438385073,252.1022654881304,251.87466046713038,252.25868786413048,252.23055810342157,252.32866720017606,251.59923875858792
5814,251.86200547876516,252.10125616510592,251.873651144106,252.25767854110597,252.22986162329423,252.3286223366883,251.59923875858792
5815,251.86168180294374,252.09985718742152,251.8722521664215,252.25627956342151,252.22981675980648,252.3285879289657,251.59923875858792
5816,251.86135608913054,252.09942559162172,251.87182057062162,252.25584796762172,252.22941149608735,252.32857747320054,251.59923875858792
5817,251.8600787287889,252.09938682590914,251.8717818049091,252.2558092019092,252.22915111876154,252.32857747320054,251.59923875858792
5818,251.8590388227662,252.0991607072942,251.87155568629407,252.25558308329425,252.22802044725535,252.3283717924534,251.59919389510017
5819,251.85896021770122,252.0984502027615,251.87084518176144,252.25487257876154,252.22720310280232,252.32829646884022,251.59919168353113
5820,251.8580288585966,252.09731953125532,251.86971451025533,252.25374190725535,252.2264634166475,252.32822514360367,251.59910195655564
5821,251.85771910890273,252.09728835034545,251.8696833293455,252.25371072634556,252.225534271127,252.32821492466977,251.5990674855634
5822,251.85397962846977,252.0965021868023,251.86889716580237,252.25292456280235,252.225190610195,252.32805608214824,251.59902262207567
5823,251.85290741513174,252.096404275477,251.8687992544771,252.2528266514771,252.22248701579701,252.32735887401668,251.59902262207567
5824,251.85270990962303,252.0948726805936,251.8672676595936,252.25129505659362,252.22245464420325,252.32560710926592,251.59902262207567
5825,251.8523101297949,252.09417557243512,251.8665705514351,252.25059794843511,252.22198239371085,252.3250124952353,251.59902262207567
5826,251.85226337356693,252.09213456630238,251.86452954530236,252.2485569423024,252.2206677312356,252.3249818860981,251.59897775858792
5827,251.85162146157356,252.09178866207714,251.8641836410771,252.24821103807716,252.2175485838783,252.31869308474066,251.59897775858792
5828,251.85152224608987,252.091786099797,251.86418107879686,252.24820847579696,252.21699886147317,252.31818769967202,251.59893289510018
5829,251.8502607185016,252.0905765096701,251.86297148867013,252.2469988856701,252.21670113001093,252.31806600259347,251.59893289510018
5830,251.84774313448798,252.09047399960195,251.86286897860194,252.24689637560198,252.21670098099918,252.31788584532597,251.59893289510018
5831,251.84274391425302,252.0868476678783,251.85924264687822,252.24327004387828,252.2161570925328,252.31788259916678,251.59893289510018
5832,251.84256649590097,252.08629794547315,251.8586929244732,252.24272032147317,252.21531804329044,252.31783773567903,251.59893289510018
5833,251.8415889868634,252.08608549537573,251.8584804743757,252.24250787137575,252.21458275696173,252.31783773567903,251.59893289510018
5834,251.84140558343677,252.0860002140109,251.85839519301098,252.24242259001096,252.21423829944445,252.317837735679,251.59893289510018
5835,251.84030734679402,252.08545617653274,251.8578511555328,252.2418785525328,252.2103928154819,252.3177928721913,251.59893289510018
5836,251.8382066354768,252.08388184096168,251.8562768199617,252.2403042169617,252.21009740775926,252.31775410460014,251.598700396735
5837,251.83545766273903,252.0794392069475,251.85183418594747,252.2358615829475,252.20947790837155,252.31774603396568,251.58870034194504
5838,251.83444894389226,252.07877699237153,251.85117197137149,252.23519936837152,252.20790501173886,252.31762159916676,251.5878872940909
5839,251.83165106728052,252.07749468257413,251.84988966157414,252.23391705857412,252.20701216838597,252.31749334143134,251.5840529052628
5840,251.82916725582783,252.07720409573886,251.8495990747388,252.23362647173883,252.2030444993164,252.31748503396568,251.5784900028407
5841,251.8229995446215,252.07357187699225,251.8459668559923,252.2299942529923,252.19624724687696,252.31748503396568,251.57814931764955
5842,251.822996350537,252.0696217224646,251.8420167014646,252.2260440984646,252.1945913494378,252.31737302966974,251.57759983207566
5843,251.8197228568605,252.06576025582007,251.83815523482014,252.22218263182015,252.19163634977627,252.31720008200818,251.57759983207566
5844,251.81343284120464,252.06410435838083,251.83649933738093,252.22052673438094,252.19010466933673,252.31718962624308,251.57759983207566
5845,251.81294855731895,252.0611899256083,251.83358490460824,252.21761230160837,252.1888007271952,252.31715300695137,251.57759983207566
5846,251.81267345217893,252.0594037533367,251.83179873233678,252.2158261293368,252.18875586370748,252.31703078372155,251.57755496858792
5847,251.81105704351808,252.05814252638345,251.83053750538343,252.21456490238347,252.18851774997557,252.31702863542208,251.57755496858792
5848,251.80899122289608,252.05805494770746,251.83044992670742,252.21447732370746,252.18649559748246,252.31643154864005,251.57755496858792
5849,251.80816023899538,252.05781683397555,251.83021181297553,252.21423920997555,252.1812850784716,252.31519084757588,251.57755496858792
5850,251.80809868563622,252.05579468148235,251.8281896604824,252.2122170574824,252.18120445048038,252.31334546964354,251.57755496858792
5851,251.80293745047538,252.05071531112412,251.823110290124,252.20713768712406,252.18050889387118,252.31115322451348,251.57755496858792
5852,251.80230523616962,252.05058416247158,251.82297914147165,252.2070065384717,252.17863077783016,252.31029979816648,251.57755282028847
5853,251.80212183274293,252.0505739506684,251.82296892966838,252.2069963266684,252.17620973810952,252.3092090673729,251.57751010510017
5854,251.8011325516126,252.04516483995974,251.8175598189598,252.20158721595976,252.17493072170706,252.30885869028674,251.57751010510017
5855,251.7925055511795,252.04440711135848,251.8168020903585,252.20082948735853,252.17400607994983,252.3088586902867,251.57751010510017
5856,251.79169978026448,252.0399725162546,251.8123674952546,252.19639489225463,252.1697383980019,252.3087667517422,251.5773836955634
5857,251.79134486392408,252.03298423741182,251.80537921641192,252.18940661341188,252.16368515341185,252.30830897360124,251.57733883207567
5858,251.79106975878406,252.0324185826115,251.80481356161155,252.1888409586116,252.16210512987888,252.30830699314376,251.57733883207567
5859,251.79073239621306,252.02452565222157,251.7969206312216,252.18094802822162,252.1468201043802,252.3081379316883,251.57733883207567
5860,251.7898061002778,252.0200471608869,251.79244213988687,252.17646953688688,252.13992648446953,252.30805489574996,251.57729396858792
5861,251.78967905070982,252.01611918838017,251.78851416738016,252.17254156438023,252.1396143879214,252.30805489574996,251.57729396858792
5862,251.7832240871774,252.0090825333768,251.78147751237677,252.16550490937686,252.13704402366287,252.30804820471283,251.57729396858792
5863,251.7782470872926,252.0063431076629,251.77873808666283,252.16276548366284,252.13470577054204,252.3080033412251,251.57729396858792
5864,251.7755532716337,252.0040048545419,251.77639983354197,252.16042723054196,252.13343849174046,252.30796516877447,251.57729396858792
5865,251.77158615232136,252.00299103150078,251.77538601050082,252.1594134075008,252.13310488296295,252.30787693168833,251.57724910510018
5866,251.77004848651887,251.99941649299822,251.77181147199818,252.15583886899827,252.13011740899825,252.30783206820058,251.57724910510018
5867,251.7667473623368,251.99929182136813,251.77168680036803,252.15571419736813,252.12982367591266,252.30779389574997,251.56432894943265
5868,251.76221768217738,251.99852619928194,251.77092117828187,252.154948575282,252.129066124461,252.30775948802736,251.56426022500486
5869,251.74837770075706,251.99836520846097,251.7707601874609,252.15478758446102,252.12905805382653,252.3077490322622,251.55646552764955
5870,251.74423153346757,251.9936455411388,251.76604052013886,252.15006791713887,252.12413253219577,252.3075109185303,251.55006416578019
5871,251.74358962147417,251.98830660686036,251.76070158586026,252.14472898286033,252.1190075228604,252.3072038050109,251.55006416578019
5872,251.74150898046645,251.98406777751143,251.7564627565114,252.14049015351145,252.11476869351145,252.3068838363831,251.5499663506193
5873,251.7382729229132,251.97702068055005,251.74941565955,252.13344305655008,252.10772159655008,252.3065212878523,251.54207004330743
5874,251.7317516108964,251.97612937060688,251.7485243496068,252.13255174660685,252.1068302866069,252.3064515108697,251.53812084763817
5875,251.72820932609525,251.96676768952705,251.739162668527,252.123190065527,252.09729954407163,252.30634773124305,251.5381178486585
5876,251.72540208647166,251.962134047722,251.73452902672204,252.11855642372205,252.09262103877887,252.3062784421354,251.53764371112592
5877,251.71548112959363,251.94675324231014,251.7191482213101,252.1031756183101,252.0772423816664,252.30627217079865,251.5376437111259
5878,251.71216542231826,251.94237533608765,251.71477031508772,252.09879771208773,252.0730762520878,252.305599872574,251.5376437111259
5879,251.7067560425028,251.94151681745427,251.71391179645417,252.09793919345424,252.07171054908792,252.3051718472474,251.5376437111259
5880,251.698514640798,251.94016379392406,251.712558772924,252.09658616992408,252.07048172352546,252.30512518446199,251.5376437111259
5881,251.6913396808239,251.93249292160866,251.70488790060864,252.0889152976087,252.06319383760874,252.30477197729047,251.53759884763818
5882,251.69023766040482,251.9296344135322,251.7020293925322,252.0860567895322,252.06033532953222,252.30472172004062,251.53759884763818
5883,251.67658577929953,251.92332820583056,251.6957231848306,252.0797505818306,252.05402912183058,252.30418431926594,251.53759884763815
5884,251.6701629755229,251.92146026234064,251.6938552413406,252.07788263834067,252.05122614408793,252.30362576324387,251.53759884763815
5885,251.66938006097774,251.91684253790626,251.68923751690627,252.07326491390629,252.0475434539063,252.30164728715923,251.53759884763815
5886,251.66743844778387,251.91327083735845,251.68566581635847,252.0696932133585,252.04397175335848,252.3010790998991,251.53759884763815
5887,251.6547193404824,251.9062958455219,251.67869082452182,252.06271822152192,252.03695404633365,252.29771789959216,251.53759884763815
5888,251.6489023769131,251.90321985005596,251.67561482905592,252.05964222605596,252.03392076605599,252.29758455840766,251.53733784763816
5889,251.64862507050623,251.90075601936994,251.67315099837,252.05717839537002,252.03035283966182,252.29710099645402,251.5354961735858
5890,251.64798535977968,251.89968674536516,251.67208172436514,252.05610912136513,252.02994658071165,252.29626364764067,251.52902809554877
5891,251.64496929808868,251.89924566471157,251.6716406437116,252.05566804071162,252.0294974906002,252.2947721423957,251.52868997263786
5892,251.62518868692462,251.89872507392343,251.6711200529234,252.05514744992342,252.02932436226163,252.29466232826348,251.52868997263786
5893,251.62156738801926,251.8986234462616,251.6710184252616,252.05504582226166,252.02891880555714,252.2945786971846,251.5264227773244
5894,251.6203586125381,251.89748025170047,251.66987523070048,252.0539026277005,252.0281811677005,252.29450157427368,251.52621471144664
5895,251.6151197561434,251.8861375851416,251.65853256414158,252.0425599611416,252.01683850114168,252.29407151281825,251.5172510436585
5896,251.60621218191312,251.87749097455887,251.6498859535589,252.03391335055886,252.0081918905589,252.29403059692766,251.51724754321208
5897,251.60292951354197,251.87048261887827,251.64287759787834,252.02690499487832,252.0011835348784,252.2913922600073,251.5167704066998
5898,251.6019156905008,251.8658178035274,251.63821278252743,252.02224017952742,251.99651871952747,252.29062294714552,251.5167704066998
5899,251.5907867874755,251.86379830728157,251.63619328628153,252.0202206832815,251.9944992232816,252.28847539147802,251.51617605763815
5900,251.58681684863876,251.859447089255,251.63184206825505,252.015869465255,251.98993408031185,252.28718159132387,251.51612898258136
5901,251.58366200743083,251.85857116813585,251.6309661471359,252.01499354413593,251.98927208413593,252.28700362726224,251.51595992112593
5902,251.57798564624483,251.8504274430722,251.62282242207226,252.00684981907224,251.98112835907222,252.28656138017604,251.51595992112593
5903,251.57330269402777,251.84133832367178,251.61373330267176,251.99776069967172,251.9720392396718,252.2856682860088,251.5159599211259
5904,251.56190937849365,251.83901126146645,251.61140624046647,251.99543363746648,251.96335847500774,252.28548488258207,251.5159599211259
5905,251.56077224292403,251.8326575590077,251.60505253800767,251.98907993500765,251.96176825334928,252.28426674815842,251.5159599211259
5906,251.55107966544492,251.83106733734922,251.6034623163493,251.98748971334925,251.96141364204627,252.28330432380272,251.5159599211259
5907,251.5452815725779,251.83071272604624,251.60310770504623,251.9871351020462,251.96110914696976,252.28328691180897,251.5159599211259
5908,251.5314175806087,251.83040823096968,251.60280320996972,251.98683060696973,251.95907398847575,252.28304332380273,251.5159599211259
5909,251.53103745230257,251.82278536257917,251.59518034157918,251.97920773857925,251.9534862785792,252.28180288770537,251.5159599211259
5910,251.52540529318344,251.81891971874882,251.59131469774889,251.97534209474884,251.9496206347489,252.28178725375963,251.5159599211259
5911,251.5222528648306,251.8143449159697,251.58673989496975,251.97076729196974,251.94504583196974,252.28101483418538,251.51591505763818
5912,251.50374606407294,251.80850088355922,251.58089586255926,251.96492325955927,251.93920179955936,252.28061016870706,251.51591505763818
5913,251.49187408235957,251.80736721030766,251.57976218930762,251.96378958630766,251.93742849977755,252.28017528824495,251.51591505763815
5914,251.48583434254968,251.80649905290772,251.57889403190774,251.96292142890772,251.93719996890775,252.27844564949112,251.51591505763815
5915,251.4811071526635,251.7979179505518,251.5703129295518,251.95434032655186,251.9277286957868,252.2764064573721,251.51591505763815
5916,251.46940727787836,251.79680400803966,251.56919898703967,251.95322638403968,251.92750492403968,252.27640645737208,251.51583357485873
5917,251.45837174825502,251.79616060916982,251.56855558816977,251.95258298516978,251.92686152516984,252.27523655286797,251.5156989211259
5918,251.4574958271359,251.79089549860726,251.56329047760732,251.94731787460734,251.92159641460728,252.27078216511097,251.5156989211259
5919,251.4493521020722,251.78521440839194,251.5576093873919,251.9416367843919,251.91591532439196,252.26970336383775,251.5156989211259
5920,251.4344331083034,251.78005640392155,251.55245138292156,251.93647877992157,251.91075731992152,252.26938496453732,251.5156989211259
5921,251.4299919963493,251.77821912155417,251.55061410055418,251.93464149755417,251.90892003755425,252.26918489838428,251.5156989211259
5922,251.42963738504622,251.77783624127372,251.55023122027367,251.93425861727368,251.90853715727374,252.26880168983774,251.5156989211259
5923,251.42933288996971,251.77743764819567,251.54983262719574,251.93386002419572,251.9078851084354,252.2684399309368,251.5156989211259
5924,251.41784437774882,251.7771756397186,251.54957061871855,251.93359801571864,251.90770749426318,252.2683530837631,251.51565405763816
5925,251.41732213998742,251.774719909385,251.54711488838507,251.93114228538505,251.90528013902525,252.26809208376307,251.51565405763816
5926,251.41630629103705,251.77274710235304,251.54514208135296,251.929169478353,251.90344801835303,252.26783108376307,251.51565405763816
5927,251.40742554255928,251.7685215189155,251.54091649791542,251.92494389491546,251.89922243491554,252.26783108376307,251.51565405763816
5928,251.40542371190773,251.76852151891546,251.54091649791542,251.92494389491543,251.89922243491554,252.26777793476086,251.51565405763816
5929,251.3957286670396,251.7585422705332,251.5309372495332,251.91496464653315,251.88924318653326,252.26636525973575,251.51565405763816
5930,251.39335555135298,251.75713762922413,251.52953260822414,251.91356000522418,251.88783854522416,252.26225974635213,251.51558088232443
5931,251.37898106292155,251.75672033837495,251.52911531737493,251.91314271437497,251.88742125437494,252.2596937314837,251.51551183004798
5932,251.37714378055418,251.7558305799211,251.52822555892112,251.91225295592113,251.88636243446567,252.25864701962178,251.51532203062385
5933,251.3764390289211,251.7547227827545,251.52711776175445,251.91114515875452,251.88528879610115,252.2524397812676,251.50734430554877
5934,251.3763623071957,251.75458788010116,251.52698285910114,251.91101025610115,251.88525463729908,252.2504182178782,251.50550866917828
5935,251.37610029871854,251.75187192461698,251.52426690361688,251.9082943006169,251.882572840617,252.24786164554976,251.5054189422028
5936,251.37533123175447,251.74977801276793,251.52217299176783,251.90620038876784,251.88047892876799,252.24717391584923,251.50491432011663
5937,251.36850319992703,251.74815041330743,251.52054539230744,251.9045727893074,251.87885132930745,252.24695014410207,251.50482261840327
5938,251.36744617791547,251.7470300340649,251.51942501306496,251.90345241006494,251.8777309500651,252.2464082937631,251.50482261840327
5939,251.36744617791544,251.74354336358775,251.51593834258773,251.8999657395877,251.87424427958777,252.24636128197588,251.50465332011663
5940,251.3588288662954,251.73996016619117,251.51235514519112,251.89638254219116,251.8706610821912,252.24610243027533,251.50456161840327
5941,251.3574669295332,251.73799257555825,251.5103875545582,251.89441495155822,251.86869349155825,252.2456733856011,251.50452697384947
5942,251.3560622882241,251.73701807737905,251.50941305637906,251.89344045337904,251.86771899337907,252.24468594711496,251.50436621985966
5943,251.35564499737495,251.73633968325777,251.50873466225778,251.89276205925776,251.86704059925782,252.24308720285296,251.50386925442723
5944,251.3535125391011,251.73605796931332,251.50845294831333,251.89248034531334,251.86675888531332,252.2398818023859,251.50371811042368
5945,251.35105724535782,251.735519849225,251.507914828225,251.891942225225,251.86600684028184,252.237850315992,251.5036344793448
5946,251.34870267176785,251.73203537655166,251.50443035555162,251.88845775255163,251.8627362925517,252.23758931599195,251.50317001016674
5947,251.34707507230743,251.73044879635785,251.5028437753578,251.88687117235784,251.8609357874147,252.23582245135222,251.49674920517617
5948,251.34595469306498,251.72268019787361,251.49507517687368,251.87910257387367,251.85338111387375,252.23020253998405,251.49674920517617
