,Hydro|Reservoir,Electricity|Gas|Fossil|CCGT|w/o CCS,Electricity|Gas|Fossil|OCGT|w/o CCS,Electricity|Oil|w/o CCS,Solar|PV|Utility,Wind|Onshore,Hydro|Run of River,SlackUnit
2030-01-12 12:00:00,0.0,0.0,0.0,0.0,25.02196876517374,0.0,0.0,0.0
2030-01-12 13:00:00,0.0,0.0,0.0,0.0,27.579536611568,0.0,0.0,0.0
2030-01-12 14:00:00,0.0,0.0,0.0,0.0,27.569741328099607,0.0,0.0,0.0
2030-01-12 15:00:00,0.0,0.0,0.0,0.0,25.410677650404985,0.0,0.0,0.0
2030-01-12 16:00:00,0.0,0.0,0.0,0.0,21.461645598076476,0.0,0.0,0.0
2030-01-12 17:00:00,0.0,0.0,0.0,0.0,15.810660027880619,0.0,0.0,0.0
2030-01-12 18:00:00,0.0,0.0,0.0,0.0,8.64039745284689,0.0,0.0,0.0
2030-01-12 19:00:00,0.0,0.0,0.0,0.0,1.6077981967460984,0.0,0.0,0.0
2030-01-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2030-01-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
